run_name	run_number	grating_value[um]	SAW_freq[Hz]	SAW_freq_error[Hz]	A[Wm^-2]	A_err[Wm^-2]	alpha[m^2s^-1]	alpha_err[m2s-1]	beta[s^0.5]	beta_err[s^0.5]	B[Wm^-2]	B_err[Wm^-2]	theta	theta_err	tau[s]	tau_err[s]	C[Wm^-2]	C_err[Wm^-2]
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-272.txt	272	3.5217	7.50E+08	4155.6037	0.22202775	0.034861381	3.64E-05	6.63E-07	4.86E-06	4.60E-06	0.008380984	0.000128478	-2.3491346	0.01040268	3.65E-08	7.42E-10	0.001482682	1.85E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-273.txt	273	3.5217	7.50E+08	3842.3808	0.20259812	0.026974444	3.67E-05	5.28E-07	2.45E-06	4.22E-06	0.00862124	9.57E-05	3.0632205	0.007479593	3.62E-08	5.29E-10	0.001720064	1.35E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-274.txt	274	3.5217	7.50E+08	4451.8309	0.19141285	0.01846073	3.57E-05	3.59E-07	9.20E-07	3.25E-06	0.01491571	9.15E-05	2.2355089	0.004090614	2.30E-08	1.76E-10	0.001542233	9.26E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-275.txt	275	3.5217	7.50E+08	3762.6343	0.21406953	0.034500962	3.69E-05	6.74E-07	4.31E-06	4.79E-06	0.007960149	0.00012303	-2.2832795	0.010494784	3.67E-08	7.53E-10	0.001454685	1.77E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-276.txt	276	3.5217	7.50E+08	4207.0637	0.18240225	0.030338428	3.62E-05	6.29E-07	1.33E-07	5.68E-06	0.007746902	0.000109234	-2.9070828	0.009536122	3.72E-08	6.94E-10	0.001556107	1.58E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-277.txt	277	3.5217	7.50E+08	3796.9527	0.18410988	0.017832624	3.52E-05	3.58E-07	5.24E-07	3.32E-06	0.014829182	9.09E-05	2.2885075	0.004090393	2.34E-08	1.79E-10	0.001829063	9.35E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-278.txt	278	3.5217	7.50E+08	3653.8238	0.22476199	0.033342363	3.67E-05	6.38E-07	5.62E-06	4.22E-06	0.008231068	0.000119637	-2.331899	0.009863483	3.70E-08	7.15E-10	0.001654968	1.73E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-279.txt	279	3.5217	7.50E+08	3969.0479	0.20872569	0.028765785	3.60E-05	5.50E-07	3.60E-06	4.26E-06	0.008557438	0.000104348	2.7890274	0.00821729	3.60E-08	5.77E-10	0.001656929	1.47E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-280.txt	280	3.5217	7.49E+08	3869.6348	0.22131136	0.029679903	3.64E-05	5.73E-07	5.43E-06	3.85E-06	0.009117469	0.000114215	-2.3354868	0.008498181	3.44E-08	5.68E-10	0.001725872	1.58E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-281.txt	281	3.5217	7.50E+08	3763.4012	0.19479408	0.017908072	3.54E-05	3.52E-07	1.68E-06	3.03E-06	0.015169101	9.07E-05	2.7174602	0.003999224	2.40E-08	1.80E-10	0.001650059	9.55E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-282.txt	282	3.5217	7.50E+08	3848.7014	0.21942802	0.034868885	3.69E-05	6.75E-07	5.06E-06	4.60E-06	0.0079644	0.000123595	-2.3072826	0.01053394	3.69E-08	7.59E-10	0.001617908	1.79E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-283.txt	283	3.5217	7.50E+08	3997.6847	0.20106666	0.031861492	3.65E-05	6.15E-07	1.43E-06	5.19E-06	0.008938393	0.000117612	-2.8586432	0.008903383	3.46E-08	5.98E-10	0.001456221	1.62E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-284.txt	284	3.5217	7.50E+08	3848.131	0.19414413	0.028874813	3.60E-05	5.72E-07	1.00E-06	4.96E-06	0.00830621	0.00010606	3.0513662	0.008603395	3.68E-08	6.20E-10	0.001780383	1.52E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-285.txt	285	3.5217	7.50E+08	3873.6973	0.19204394	0.028720424	3.62E-05	5.65E-07	8.61E-08	5.12E-06	0.008220342	9.94E-05	2.9875364	0.008143391	3.98E-08	6.41E-10	0.00141166	1.50E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-286.txt	286	3.5217	7.50E+08	3912.9195	0.18979574	0.027349317	3.67E-05	5.51E-07	6.40E-07	4.83E-06	0.008256272	9.74E-05	2.981684	0.007941364	3.61E-08	5.61E-10	0.001427742	1.38E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-287.txt	287	3.5217	7.50E+08	4001.4803	0.21326333	0.029698602	3.66E-05	5.58E-07	3.66E-06	4.26E-06	0.008396865	0.000101724	2.8037887	0.008165795	3.65E-08	5.82E-10	0.00168133	1.44E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-288.txt	288	3.5217	7.49E+08	3685.1451	0.21294941	0.033567237	3.66E-05	6.72E-07	5.28E-06	4.54E-06	0.008071833	0.000123407	-2.2492939	0.010385547	3.59E-08	7.26E-10	0.001517642	1.75E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-289.txt	289	3.5217	7.49E+08	3907.9493	0.21049248	0.034032704	3.67E-05	6.91E-07	5.39E-06	4.64E-06	0.008171685	0.000126045	-2.2180941	0.010481631	3.54E-08	7.21E-10	0.001523308	1.77E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-290.txt	290	3.5217	7.50E+08	4006.1962	0.1968142	0.028611536	3.61E-05	5.69E-07	1.88E-06	4.72E-06	0.008447813	0.000104613	-3.111656	0.008352006	3.66E-08	5.98E-10	0.001835924	1.50E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-291.txt	291	3.5217	7.50E+08	4253.0153	0.19372793	0.029090966	3.64E-05	5.92E-07	2.25E-06	4.80E-06	0.008294726	0.00010485	-2.9025368	0.008548247	3.62E-08	6.04E-10	0.001463019	1.49E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-292.txt	292	3.5217	7.50E+08	3929.1047	0.19233263	0.01680704	3.51E-05	3.30E-07	9.59E-07	2.95E-06	0.015506905	8.81E-05	2.7170981	0.00380162	2.37E-08	1.69E-10	0.001419385	9.19E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-293.txt	293	3.5217	7.50E+08	4126.3525	0.18630635	0.025651715	3.59E-05	5.22E-07	2.41E-07	4.70E-06	0.008801343	9.80E-05	3.0424641	0.007494828	3.51E-08	5.13E-10	0.001708504	1.36E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-294.txt	294	3.5217	7.50E+08	3924.0543	0.21524857	0.03576386	3.62E-05	7.08E-07	5.32E-06	4.80E-06	0.008183499	0.000136339	-2.2731073	0.011317431	3.55E-08	7.82E-10	0.00154399	1.92E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-295.txt	295	3.5217	7.50E+08	3763.548	0.17880631	0.015081205	3.48E-05	3.37E-07	1.68E-06	2.77E-06	0.015127323	8.98E-05	-2.167397	0.003996353	2.30E-08	1.73E-10	0.001531265	9.36E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-296.txt	296	3.5217	7.49E+08	4005.0928	0.1958787	0.027648806	3.57E-05	5.54E-07	2.09E-06	4.57E-06	0.008375989	0.000101774	-3.0820302	0.008198168	3.79E-08	6.10E-10	0.001697794	1.49E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-297.txt	297	3.5217	7.50E+08	3767.4686	0.19676976	0.027735508	3.61E-05	5.44E-07	1.13E-06	4.68E-06	0.008442469	0.000100193	3.0228957	0.007994323	3.74E-08	5.87E-10	0.001630356	1.45E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-298.txt	298	3.5217	7.50E+08	4037.4886	0.18533821	0.025263586	3.60E-05	5.16E-07	1.51E-07	4.66E-06	0.009100043	9.58E-05	-3.1014148	0.007102038	3.50E-08	4.85E-10	0.001380406	1.33E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-299.txt	299	3.5217	7.49E+08	4041.0675	0.17954469	0.026359879	3.62E-05	5.56E-07	1.66E-07	5.01E-06	0.008268615	9.59E-05	-3.019848	0.007828573	3.64E-08	5.58E-10	0.00178439	1.37E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-300.txt	300	3.5217	7.50E+08	4286.4089	0.21750711	0.036365228	3.65E-05	7.13E-07	5.32E-06	4.82E-06	0.007689821	0.000133295	-2.2454119	0.011778548	3.67E-08	8.44E-10	0.001481996	1.92E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-301.txt	301	3.5217	7.50E+08	4007.3728	0.19385977	0.028385953	3.64E-05	5.60E-07	6.95E-07	4.91E-06	0.008431926	0.000102311	3.0238002	0.008173255	3.65E-08	5.84E-10	0.00149061	1.46E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-302.txt	302	3.5217	7.50E+08	4101.0897	0.18813918	0.016766159	3.50E-05	3.28E-07	4.06E-07	3.07E-06	0.015393017	8.70E-05	2.2552901	0.003771727	2.32E-08	1.64E-10	0.001373334	8.89E-06
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-303.txt	303	3.5217	7.50E+08	3840.4287	0.22164939	0.032327452	3.68E-05	5.91E-07	4.22E-06	4.38E-06	0.008530162	0.000108126	2.8611107	0.008550221	3.69E-08	6.18E-10	0.001871534	1.55E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-304.txt	304	3.5217	7.50E+08	3621.7164	0.215625	0.034105676	3.66E-05	6.65E-07	4.61E-06	4.66E-06	0.008716816	0.000130225	-2.2744594	0.01014564	3.39E-08	6.67E-10	0.00161308	1.78E-05
Technology\MIT_postdoc\TGS\Data\Kyocera_W_W\Tungsten_Kyocera\2024-02-05\Tungsten_Kyocera-2024-02-05-03.40um-spot03-POS-305.txt	305	3.5217	7.50E+08	3734.4784	0.21367148	0.033280595	3.66E-05	6.61E-07	5.06E-06	4.52E-06	0.008405022	0.000122676	-2.2976854	0.009910707	3.59E-08	6.95E-10	0.001401874	1.74E-05
																		
																		
																		
run_number	dpa	alpha[m^2s^-1]	alpha_err[m2s-1]	SAW_freq[Hz]	SAW_freq_error[Hz]													
1	0	5.84E-05	9.07E-07	7.52E+08	3885.7046													
2	0	6.13E-05	1.59E-06	7.52E+08	3765.49													
3	0	6.20E-05	1.84E-06	7.52E+08	3710.5124													
4	0	6.25E-05	1.92E-06	7.52E+08	3974.1779													
5	0	6.02E-05	9.64E-07	7.52E+08	3500.6536													
6	0	6.30E-05	1.56E-06	7.52E+08	3867.949													
7	0	6.00E-05	9.58E-07	7.52E+08	3852.9812													
8	0	6.22E-05	1.69E-06	7.52E+08	3367.5909													
9	0	6.24E-05	2.04E-06	7.52E+08	3711.186													
10	0	6.29E-05	1.89E-06	7.52E+08	3694.2824													
11	0	6.29E-05	1.50E-06	7.52E+08	3652.2445													
12	0	6.24E-05	1.63E-06	7.52E+08	3982.787													
13	0.035371025	6.14E-05	1.55E-06	7.52E+08	3412.377													
14	0.070742049	5.65E-05	1.45E-06	7.52E+08	3744.7432													
15	0.106113074	5.03E-05	1.02E-06	7.51E+08	3335.8044													
16	0.141484099	4.60E-05	5.36E-07	7.51E+08	3296.8556													
17	0.176855124	4.52E-05	1.09E-06	7.51E+08	3462.1806													
18	0.212226148	4.36E-05	7.30E-07	7.51E+08	3492.2558													
19	0.247597173	4.27E-05	6.75E-07	7.50E+08	3588.9874													
20	0.282968198	4.08E-05	4.37E-07	7.51E+08	3760.4814													
21	0.318339223	4.15E-05	6.60E-07	7.51E+08	3539.0254													
22	0.353710247	3.95E-05	4.13E-07	7.50E+08	3735.0704													
23	0.389081272	3.90E-05	4.12E-07	7.50E+08	3446.2522													
24	0.424452297	3.93E-05	4.14E-07	7.50E+08	3954.4355													
25	0.459823322	3.91E-05	6.35E-07	7.50E+08	3609.1286													
26	0.495194346	3.75E-05	3.82E-07	7.50E+08	3469.8814													
27	0.530565371	3.88E-05	6.34E-07	7.50E+08	3585.4168													
28	0.565936396	3.89E-05	7.79E-07	7.51E+08	3185.7079													
29	0.60130742	3.73E-05	3.75E-07	7.50E+08	3410.4115													
30	0.636678445	3.76E-05	1.22E-07	7.50E+08	3678.8542													
31	0.67204947	3.70E-05	3.73E-07	7.50E+08	3693.8706													
32	0.707420495	3.73E-05	3.84E-07	7.50E+08	3755.1734													
33	0.742791519	3.66E-05	3.60E-07	7.50E+08	3980.6919													
34	0.778162544	3.68E-05	3.70E-07	7.50E+08	3959.8373													
35	0.813533569	3.67E-05	1.19E-07	7.50E+08	3663.829													
36	0.848904594	3.64E-05	3.86E-07	7.50E+08	3546.8882													
37	0.884275618	3.77E-05	7.43E-07	7.50E+08	3639.9017													
38	0.919646643	3.73E-05	5.38E-07	7.50E+08	3946.6572													
39	0.955017668	3.77E-05	5.64E-07	7.50E+08	3886.9809													
40	0.990388693	3.83E-05	7.39E-07	7.50E+08	3943.8449													
41	1.025759717	3.82E-05	6.44E-07	7.50E+08	4399.6023													
42	1.061130742	3.67E-05	3.34E-07	7.50E+08	3642.8763													
43	1.096501767	3.76E-05	6.72E-07	7.51E+08	3952.289													
44	1.131872792	3.70E-05	3.49E-07	7.50E+08	3930.7806													
45	1.167243816	3.65E-05	3.33E-07	7.50E+08	3887.8876													
46	1.202614841	3.61E-05	1.05E-07	7.50E+08	3811.5705													
47	1.237985866	3.64E-05	1.06E-07	7.50E+08	3763.2264													
48	1.27335689	3.74E-05	5.30E-07	7.50E+08	3975.4393													
49	1.308727915	3.72E-05	5.56E-07	7.50E+08	3924.4747													
50	1.34409894	3.67E-05	4.21E-07	7.50E+08	4263.9247													
51	1.379469965	3.71E-05	6.43E-07	7.50E+08	4134.0358													
52	1.414840989	3.76E-05	6.39E-07	7.50E+08	3985.1921													
53	1.450212014	3.63E-05	3.28E-07	7.50E+08	3936.8514													
54	1.485583039	3.75E-05	5.79E-07	7.50E+08	3483.1855													
55	1.520954064	3.72E-05	6.20E-07	7.50E+08	4230.4748													
56	1.556325088	3.59E-05	1.12E-07	7.50E+08	3794.5072													
57	1.591696113	3.65E-05	3.46E-07	7.50E+08	4245.6425													
58	1.627067138	3.56E-05	3.36E-07	7.50E+08	3642.3619													
59	1.662438163	3.57E-05	1.08E-07	7.50E+08	3526.5917													
60	1.697809187	3.60E-05	3.27E-07	7.50E+08	3901.1821													
61	1.733180212	3.61E-05	3.37E-07	7.50E+08	4087.7829													
62	1.768551237	3.73E-05	6.45E-07	7.50E+08	3877.4868													
63	1.803922261	3.66E-05	5.41E-07	7.50E+08	4173.3719													
64	1.839293286	3.55E-05	3.25E-07	7.50E+08	4174.6476													
65	1.874664311	3.68E-05	5.90E-07	7.50E+08	3982.347													
66	1.910035336	3.56E-05	3.35E-07	7.50E+08	3741.0027													
67	1.94540636	3.70E-05	4.99E-07	7.50E+08	3545.8988													
68	1.980777385	3.73E-05	NaN	7.51E+08	3974.4992													
69	2.01614841	3.71E-05	5.22E-07	7.50E+08	3547.3418													
70	2.051519435	3.67E-05	5.40E-07	7.50E+08	3987.3689													
71	2.086890459	3.68E-05	6.48E-07	7.50E+08	3858.9236													
72	2.122261484	3.69E-05	6.73E-07	7.50E+08	3931.0601													
73	2.157632509	3.67E-05	5.59E-07	7.50E+08	3891.4348													
74	2.193003534	3.68E-05	5.55E-07	7.50E+08	3685.3652													
75	2.228374558	3.55E-05	1.09E-07	7.50E+08	4195.7103													
76	2.263745583	3.71E-05	5.67E-07	7.50E+08	3587.0694													
77	2.299116608	3.59E-05	3.25E-07	7.50E+08	3730.5979													
78	2.334487633	3.64E-05	5.70E-07	7.50E+08	3832.7044													
79	2.369858657	3.67E-05	6.13E-07	7.50E+08	4337.1518													
80	2.405229682	3.60E-05	3.21E-07	7.50E+08	3918.2383													
81	2.440600707	3.64E-05	5.97E-07	7.50E+08	3734.1091													
82	2.475971731	3.57E-05	3.42E-07	7.50E+08	3847.4463													
83	2.511342756	3.61E-05	5.39E-07	7.50E+08	3678.9125													
84	2.546713781	3.62E-05	5.71E-07	7.50E+08	3472.8943													
85	2.582084806	3.66E-05	5.87E-07	7.50E+08	3730.1337													
86	2.61745583	3.66E-05	5.56E-07	7.50E+08	3864.8425													
87	2.652826855	3.56E-05	1.08E-07	7.50E+08	3530.8077													
88	2.68819788	3.72E-05	6.21E-07	7.50E+08	3865.9784													
89	2.723568905	3.65E-05	6.03E-07	7.50E+08	4202.6717													
90	2.758939929	3.56E-05	3.30E-07	7.50E+08	3788.4631													
91	2.794310954	3.51E-05	3.10E-07	7.50E+08	3855.027													
92	2.829681979	3.56E-05	3.21E-07	7.50E+08	4016.3496													
93	2.865053004	3.66E-05	5.51E-07	7.50E+08	4026.1155													
94	2.900424028	3.59E-05	3.40E-07	7.50E+08	4017.5068													
95	2.935795053	3.61E-05	5.83E-07	7.50E+08	3946.1946													
96	2.971166078	3.69E-05	6.30E-07	7.50E+08	3834.0514													
97	3.006537102	3.52E-05	3.39E-07	7.50E+08	3848.6916													
98	3.041908127	3.52E-05	1.09E-07	7.50E+08	3897.6505													
99	3.077279152	3.68E-05	6.80E-07	7.50E+08	3894.4328													
100	3.112650177	3.60E-05	5.67E-07	7.50E+08	3800.2572													
101	3.148021201	3.65E-05	5.47E-07	7.50E+08	3724.4399													
102	3.183392226	3.51E-05	1.10E-07	7.50E+08	4030.3303													
103	3.218763251	3.61E-05	5.67E-07	7.50E+08	4112.7842													
104	3.254134276	3.63E-05	5.21E-07	7.50E+08	3682.8798													
105	3.2895053	3.54E-05	3.19E-07	7.50E+08	3597.7839													
106	3.324876325	3.64E-05	5.74E-07	7.50E+08	4017.2621													
107	3.36024735	3.66E-05	5.23E-07	7.50E+08	4092.5064													
108	3.395618375	3.51E-05	3.28E-07	7.50E+08	3842.1967													
109	3.430989399	3.56E-05	3.30E-07	7.50E+08	3824.2695													
110	3.466360424	3.65E-05	5.36E-07	7.50E+08	3623.7787													
111	3.501731449	3.63E-05	5.83E-07	7.50E+08	3836.0975													
112	3.537102473	3.63E-05	6.14E-07	7.50E+08	4207.1929													
113	3.572473498	3.65E-05	5.42E-07	7.50E+08	3700.2533													
114	3.607844523	3.64E-05	5.44E-07	7.50E+08	4081.7497													
115	3.643215548	3.58E-05	5.00E-07	7.50E+08	3945.0582													
116	3.678586572	3.66E-05	NaN	7.50E+08	4350.49													
117	3.713957597	3.49E-05	3.23E-07	7.50E+08	3769.7582													
118	3.749328622	3.63E-05	5.45E-07	7.50E+08	3922.1													
119	3.784699647	3.57E-05	5.37E-07	7.50E+08	3916.3133													
120	3.820070671	3.54E-05	3.07E-07	7.50E+08	3555.7803													
121	3.855441696	3.54E-05	3.20E-07	7.50E+08	3828.8641													
122	3.890812721	3.62E-05	5.49E-07	7.50E+08	3921.1517													
123	3.926183746	3.53E-05	1.10E-07	7.50E+08	3716.9894													
124	3.96155477	3.51E-05	1.06E-07	7.50E+08	3670.6757													
125	3.996925795	3.57E-05	5.78E-07	7.50E+08	3643.6224													
126	4.03229682	3.63E-05	6.09E-07	7.50E+08	4164.9325													
127	4.067667845	3.53E-05	3.40E-07	7.50E+08	3979.733													
128	4.103038869	3.64E-05	5.78E-07	7.50E+08	3558.1242													
129	4.138409894	3.51E-05	3.35E-07	7.50E+08	4004.8975													
130	4.173780919	3.53E-05	3.24E-07	7.50E+08	3792.5537													
131	4.209151943	3.49E-05	1.08E-07	7.50E+08	3820.7439													
132	4.244522968	3.66E-05	6.73E-07	7.51E+08	4175.0743													
133	4.279893993	3.46E-05	1.07E-07	7.50E+08	3988.7797													
134	4.315265018	3.51E-05	3.22E-07	7.50E+08	3678.6765													
135	4.350636042	3.60E-05	4.83E-07	7.50E+08	3734.3614													
136	4.386007067	3.42E-05	9.92E-08	7.50E+08	3614.1216													
137	4.421378092	3.61E-05	4.98E-07	7.50E+08	3411.5598													
138	4.456749117	3.60E-05	5.43E-07	7.50E+08	3421.32													
139	4.492120141	3.64E-05	6.42E-07	7.50E+08	3753.0519													
140	4.527491166	3.60E-05	5.80E-07	7.50E+08	3746.4558													
141	4.562862191	3.59E-05	5.70E-07	7.50E+08	3629.8561													
142	4.598233216	3.59E-05	5.56E-07	7.50E+08	3942.433													
143	4.63360424	3.58E-05	6.19E-07	7.50E+08	4068.2669													
144	4.668975265	3.62E-05	5.41E-07	7.50E+08	3571.1793													
145	4.70434629	3.75E-05	4.62E-07	7.50E+08	3549.0974													
146	4.739717314	3.58E-05	5.10E-07	7.50E+08	3686.6261													
147	4.775088339	3.52E-05	1.10E-07	7.50E+08	3982.7783													
148	4.810459364	3.63E-05	5.40E-07	7.50E+08	3360.2716													
149	4.845830389	3.50E-05	3.29E-07	7.50E+08	3905.0448													
150	4.881201413	3.45E-05	1.14E-07	7.50E+08	4415.9446													
151	4.916572438	3.61E-05	5.42E-07	7.51E+08	3783.1645													
152	4.951943463	3.47E-05	3.19E-07	7.50E+08	3939.5408													
153	4.987314488	3.47E-05	3.20E-07	7.50E+08	3744.1222													
154	5.022685512	3.57E-05	5.58E-07	7.50E+08	3624.8047													
155	5.058056537	3.62E-05	5.14E-07	7.50E+08	3716.7745													
156	5.093427562	3.58E-05	5.10E-07	7.50E+08	3515.6773													
157	5.128798587	3.57E-05	5.36E-07	7.50E+08	3784.5411													
158	5.164169611	3.52E-05	5.46E-07	7.50E+08	3941.147													
159	5.199540636	3.48E-05	3.35E-07	7.50E+08	3805.627													
160	5.234911661	3.49E-05	3.22E-07	7.50E+08	3689.4106													
161	5.270282686	3.55E-05	5.18E-07	7.50E+08	4085.7405													
162	5.30565371	3.56E-05	5.59E-07	7.50E+08	3676.6908													
163	5.341024735	3.61E-05	5.72E-07	7.50E+08	3791.3936													
164	5.37639576	3.56E-05	5.65E-07	7.50E+08	4269.0969													
165	5.411766784	3.50E-05	1.08E-07	7.50E+08	3612.3176													
166	5.447137809	3.49E-05	3.19E-07	7.50E+08	3820.2289													
167	5.482508834	3.56E-05	5.73E-07	7.50E+08	3675.6926													
168	5.517879859	3.59E-05	4.99E-07	7.50E+08	3304.8661													
169	5.553250883	3.56E-05	5.41E-07	7.50E+08	3713.0891													
170	5.588621908	3.60E-05	5.97E-07	7.50E+08	3874.6022													
171	5.623992933	3.49E-05	3.16E-07	7.50E+08	3721.6051													
172	5.659363958	3.61E-05	6.01E-07	7.50E+08	3673.5423													
173	5.694734982	3.64E-05	4.11E-07	7.50E+08	3644.009													
174	5.730106007	3.50E-05	3.38E-07	7.50E+08	3859.478													
175	5.765477032	3.59E-05	5.70E-07	7.50E+08	3661.5731													
176	5.800848057	3.56E-05	5.60E-07	7.50E+08	3921.9972													
177	5.836219081	3.44E-05	3.22E-07	7.50E+08	3906.4109													
178	5.871590106	3.50E-05	3.26E-07	7.50E+08	3576.2375													
179	5.906961131	3.47E-05	3.15E-07	7.50E+08	4000.137													
180	5.942332155	3.62E-05	5.28E-07	7.50E+08	3854.5777													
181	5.97770318	3.57E-05	5.52E-07	7.50E+08	4181.6205													
182	6.013074205	3.57E-05	5.67E-07	7.50E+08	3679.0981													
183	6.04844523	3.57E-05	6.37E-07	7.50E+08	4325.5957													
184	6.083816254	3.59E-05	5.00E-07	7.50E+08	3523.8138													
185	6.119187279	3.48E-05	3.14E-07	7.50E+08	3508.1619													
186	6.154558304	3.44E-05	1.08E-07	7.50E+08	3662.6878													
187	6.189929329	3.61E-05	5.40E-07	7.50E+08	3846.267													
188	6.225300353	3.59E-05	6.09E-07	7.50E+08	3738.0731													
189	6.260671378	3.52E-05	1.11E-07	7.50E+08	3985.981													
190	6.296042403	3.50E-05	1.12E-07	7.50E+08	3971.9356													
191	6.331413428	3.63E-05	5.41E-07	7.50E+08	3868.5228													
192	6.366784452	3.57E-05	5.58E-07	7.50E+08	3856.431													
193	6.402155477	3.51E-05	3.42E-07	7.50E+08	3795.8612													
194	6.437526502	3.61E-05	5.83E-07	7.50E+08	4008.6643													
195	6.472897527	3.46E-05	1.12E-07	7.50E+08	3962.9932													
196	6.508268551	3.45E-05	3.06E-07	7.50E+08	3761.3321													
197	6.543639576	3.55E-05	3.35E-07	7.50E+08	4302.0338													
198	6.579010601	3.47E-05	3.31E-07	7.50E+08	3764.3892													
